OrderID,DateKey,ClientID,SKUID,WarehouseID,Quantity,Revenue,COGS,FulfillmentCost,OrderDate,ShipDate,DeliveryDate,PromisedDeliveryDate
12726,20260125,9,6,3,3,4344.78,2164.74,810.7,2026-01-25,2026-01-27,2026-01-29,2026-02-01
12727,20260125,10,21,3,5,1714.05,906.65,251.8,2026-01-25,2026-01-26,2026-01-29,2026-01-31
12728,20260125,7,49,1,4,9310.76,5759.84,1460.07,2026-01-25,2026-01-26,2026-01-28,2026-02-01
12729,20260125,1,31,2,4,4329.36,2634.68,790.49,2026-01-25,2026-01-26,2026-01-28,2026-01-30
12730,20260125,4,35,3,1,3249.61,2336.97,597.16,2026-01-25,2026-01-30,2026-02-02,2026-01-31
12731,20260125,2,30,3,3,3534.33,2508.81,607.3,2026-01-25,2026-01-26,2026-01-29,2026-01-30
12732,20260125,10,58,5,4,43332.92,31589.0,8644.51,2026-01-25,2026-01-26,2026-01-28,2026-01-31
12733,20260125,12,12,5,5,23084.1,18918.95,3760.93,2026-01-25,2026-01-26,2026-01-28,2026-02-01
12734,20260125,8,36,1,5,15917.7,11711.2,2234.42,2026-01-25,2026-01-26,2026-01-28,2026-02-01
12735,20260125,10,23,1,3,2262.69,1325.31,355.71,2026-01-25,2026-01-26,2026-01-28,2026-01-31
12736,20260125,1,42,1,2,5255.82,3901.32,780.41,2026-01-25,2026-01-28,2026-01-30,2026-01-30
12737,20260126,11,7,3,1,523.1,295.8,102.16,2026-01-26,2026-01-27,2026-01-29,2026-01-31
12738,20260126,11,53,2,3,9040.2,7177.14,1941.85,2026-01-26,2026-01-27,2026-01-31,2026-01-31
12739,20260126,11,32,2,4,10186.84,7159.28,1900.11,2026-01-26,2026-01-28,2026-01-31,2026-01-31
12740,20260126,9,15,3,1,4259.96,3283.34,786.72,2026-01-26,2026-01-29,2026-01-31,2026-02-02
12741,20260126,12,8,3,1,604.21,366.72,113.21,2026-01-26,2026-01-27,2026-01-29,2026-02-02
12742,20260126,9,58,2,4,43332.92,31589.0,7638.84,2026-01-26,2026-01-27,2026-01-30,2026-02-02
12743,20260126,7,16,2,3,11700.96,9294.24,2005.45,2026-01-26,2026-01-28,2026-01-31,2026-02-02
12744,20260126,9,36,1,4,12734.16,9368.96,2005.57,2026-01-26,2026-01-28,2026-01-30,2026-02-02
12745,20260126,3,11,3,4,16518.92,12867.08,2835.41,2026-01-26,2026-01-27,2026-01-29,2026-02-01
12746,20260126,12,38,5,1,3840.94,2993.05,718.02,2026-01-26,2026-01-27,2026-01-30,2026-02-02
12747,20260126,12,40,4,2,6791.82,5277.74,1813.71,2026-01-26,2026-01-28,2026-01-31,2026-02-02
12748,20260126,9,39,5,1,2451.3,1683.14,500.07,2026-01-26,2026-01-27,2026-01-30,2026-02-02
12749,20260126,6,55,1,4,41880.2,29828.16,6275.46,2026-01-26,2026-01-27,2026-01-29,2026-02-02
12750,20260126,6,43,4,2,2938.26,1775.7,826.99,2026-01-26,2026-01-27,2026-01-30,2026-02-02
12751,20260126,11,41,5,4,4676.4,3263.8,793.31,2026-01-26,2026-01-29,2026-01-31,2026-01-31
12752,20260126,7,44,2,5,8813.65,6595.05,1502.44,2026-01-26,2026-01-29,2026-02-02,2026-02-02
12753,20260126,5,49,3,4,9310.76,5759.84,1514.25,2026-01-26,2026-01-27,2026-01-29,2026-02-01
12754,20260126,2,4,1,3,3289.86,1862.37,503.79,2026-01-26,2026-01-27,2026-01-29,2026-01-31
12755,20260126,5,22,5,4,3786.4,1740.36,640.86,2026-01-26,2026-01-27,2026-01-29,2026-02-01
12756,20260126,10,7,2,1,523.1,295.8,92.18,2026-01-26,2026-01-27,2026-01-29,2026-02-01
12757,20260126,4,46,2,4,5059.68,3592.24,882.82,2026-01-26,2026-01-27,2026-01-29,2026-02-01
12758,20260126,3,39,5,2,4902.6,3366.28,931.43,2026-01-26,2026-01-27,2026-01-31,2026-02-01
12759,20260126,3,37,2,3,7712.97,5751.57,1626.69,2026-01-26,2026-01-27,2026-01-30,2026-02-01
12760,20260126,3,28,1,2,5469.86,3465.7,763.56,2026-01-26,2026-01-27,2026-01-31,2026-02-01
12761,20260126,5,7,4,3,1569.3,887.4,438.59,2026-01-26,2026-01-27,2026-01-29,2026-02-01
12762,20260126,10,26,1,2,6061.74,3964.38,1043.2,2026-01-26,2026-01-27,2026-01-30,2026-02-01
12763,20260126,5,25,2,3,1314.6,667.23,230.79,2026-01-26,2026-01-28,2026-01-30,2026-02-01
12764,20260126,4,19,1,2,2035.36,1066.48,350.78,2026-01-26,2026-01-27,2026-01-30,2026-02-01
12765,20260126,3,22,2,5,4733.0,2175.45,876.36,2026-01-26,2026-01-27,2026-01-31,2026-02-01
12766,20260126,4,31,4,5,5411.7,3293.35,1469.86,2026-01-26,2026-01-27,2026-01-29,2026-02-01
12767,20260126,11,10,3,3,3630.15,2805.66,693.75,2026-01-26,2026-01-27,2026-01-29,2026-01-31
12768,20260126,4,48,2,1,1122.08,765.19,254.93,2026-01-26,2026-01-27,2026-01-29,2026-02-01
12769,20260126,9,1,5,3,1041.12,657.21,203.09,2026-01-26,2026-01-28,2026-01-31,2026-02-02
12770,20260126,5,32,2,4,10186.84,7159.28,2115.3,2026-01-26,2026-01-27,2026-01-30,2026-02-01
12771,20260126,3,17,3,4,3262.64,2824.84,503.16,2026-01-26,2026-01-28,2026-01-31,2026-02-01
12772,20260126,3,8,4,4,2416.84,1466.88,669.26,2026-01-26,2026-01-27,2026-01-31,2026-02-01
12773,20260126,4,32,2,2,5093.42,3579.64,990.02,2026-01-26,2026-01-27,2026-01-29,2026-02-01
12774,20260126,7,39,4,3,7353.9,5049.42,1682.89,2026-01-26,2026-01-29,2026-02-01,2026-02-02
12775,20260126,11,10,2,5,6050.25,4676.1,1297.18,2026-01-26,2026-01-27,2026-01-31,2026-01-31
12776,20260126,5,41,4,2,2338.2,1631.9,647.64,2026-01-26,2026-01-27,2026-01-30,2026-02-01
12777,20260126,8,2,1,5,3206.2,1698.0,551.34,2026-01-26,2026-01-28,2026-01-31,2026-02-02
12778,20260126,2,38,4,4,15363.76,11972.2,4064.3,2026-01-26,2026-01-28,2026-01-31,2026-01-31
12779,20260126,12,11,3,5,20648.65,16083.85,3849.55,2026-01-26,2026-01-31,2026-02-02,2026-02-02
12780,20260126,2,30,2,3,3534.33,2508.81,732.15,2026-01-26,2026-01-27,2026-01-30,2026-01-31
12781,20260126,7,31,1,5,5411.7,3293.35,720.45,2026-01-26,2026-01-27,2026-01-29,2026-02-02
12782,20260127,10,26,1,4,12123.48,7928.76,1647.95,2026-01-27,2026-01-30,2026-02-03,2026-02-02
12783,20260127,1,5,1,5,3949.85,2347.65,536.46,2026-01-27,2026-01-28,2026-01-30,2026-02-01
12784,20260127,12,40,5,5,16979.55,13194.35,3500.05,2026-01-27,2026-01-28,2026-01-31,2026-02-03
12785,20260127,6,2,5,3,1923.72,1018.8,313.82,2026-01-27,2026-01-30,2026-02-03,2026-02-03
12786,20260127,7,53,1,2,6026.8,4784.76,1021.24,2026-01-27,2026-01-28,2026-01-30,2026-02-03
12787,20260127,5,6,1,4,5793.04,2886.32,792.0,2026-01-27,2026-01-30,2026-02-02,2026-02-02
12788,20260127,12,28,4,3,8204.79,5198.55,1770.47,2026-01-27,2026-01-28,2026-01-30,2026-02-03
12789,20260127,5,26,4,1,3030.87,1982.19,867.96,2026-01-27,2026-01-28,2026-01-30,2026-02-02
12790,20260127,12,37,2,2,5141.98,3834.38,1066.3,2026-01-27,2026-01-28,2026-01-31,2026-02-03
12791,20260127,11,45,3,5,8776.15,5684.7,1355.99,2026-01-27,2026-01-29,2026-02-02,2026-02-01
12792,20260127,12,13,3,2,11572.36,9758.04,1942.38,2026-01-27,2026-01-29,2026-01-31,2026-02-03
12793,20260127,2,13,1,3,17358.54,14637.06,2813.45,2026-01-27,2026-01-28,2026-01-30,2026-02-01
12794,20260127,5,48,2,3,3366.24,2295.57,610.63,2026-01-27,2026-01-28,2026-01-30,2026-02-02
12795,20260127,4,38,1,1,3840.94,2993.05,649.32,2026-01-27,2026-01-28,2026-01-31,2026-02-02
12796,20260127,7,45,2,5,8776.15,5684.7,1552.22,2026-01-27,2026-01-30,2026-02-03,2026-02-03
12797,20260127,7,7,3,3,1569.3,887.4,289.42,2026-01-27,2026-01-28,2026-02-04,2026-02-03
12798,20260127,10,46,2,4,5059.68,3592.24,1143.87,2026-01-27,2026-01-28,2026-02-01,2026-02-02
12799,20260127,10,46,3,2,2529.84,1796.12,470.88,2026-01-27,2026-01-30,2026-02-01,2026-02-02
12800,20260127,6,21,1,4,1371.24,725.32,185.04,2026-01-27,2026-01-29,2026-02-01,2026-02-03
12801,20260127,6,30,4,2,2356.22,1672.54,587.87,2026-01-27,2026-01-28,2026-01-30,2026-02-03
12802,20260127,11,38,1,1,3840.94,2993.05,542.94,2026-01-27,2026-01-28,2026-01-30,2026-02-01
12803,20260127,10,43,3,5,7345.65,4439.25,1131.65,2026-01-27,2026-01-28,2026-01-31,2026-02-02
12804,20260127,4,58,1,1,10833.23,7897.25,1868.05,2026-01-27,2026-01-29,2026-02-05,2026-02-02
12805,20260127,5,51,2,1,705.02,432.25,138.62,2026-01-27,2026-01-28,2026-01-30,2026-02-02
12806,20260127,6,37,3,5,12854.95,9585.95,2271.62,2026-01-27,2026-01-29,2026-01-31,2026-02-03
12807,20260127,9,35,4,5,16248.05,11684.85,4551.96,2026-01-27,2026-01-28,2026-02-01,2026-02-03
12808,20260127,12,46,1,1,1264.92,898.06,190.76,2026-01-27,2026-01-28,2026-01-30,2026-02-03
12809,20260127,3,57,2,5,11206.5,8915.35,2537.69,2026-01-27,2026-01-28,2026-01-30,2026-02-02
12810,20260127,9,46,1,4,5059.68,3592.24,701.86,2026-01-27,2026-01-28,2026-01-31,2026-02-03
12811,20260127,1,36,4,3,9550.62,7026.72,2485.8,2026-01-27,2026-01-28,2026-01-30,2026-02-01
12812,20260127,4,42,3,2,5255.82,3901.32,931.45,2026-01-27,2026-01-30,2026-02-01,2026-02-02
12813,20260127,9,6,1,4,5793.04,2886.32,783.41,2026-01-27,2026-01-29,2026-02-01,2026-02-03
12814,20260127,12,58,4,1,10833.23,7897.25,2882.3,2026-01-27,2026-01-28,2026-01-31,2026-02-03
12815,20260127,4,47,3,4,5636.4,4133.0,910.83,2026-01-27,2026-01-28,2026-01-30,2026-02-02
12816,20260127,11,50,5,4,3214.72,2169.64,638.53,2026-01-27,2026-01-29,2026-02-01,2026-02-01
12817,20260127,6,7,3,3,1569.3,887.4,283.25,2026-01-27,2026-01-28,2026-01-31,2026-02-03
12818,20260127,11,54,1,5,15070.1,10654.2,1937.01,2026-01-27,2026-01-28,2026-02-01,2026-02-01
12819,20260127,4,49,4,2,4655.38,2879.92,1117.41,2026-01-27,2026-01-28,2026-01-30,2026-02-02
12820,20260127,3,10,1,4,4840.2,3740.88,771.94,2026-01-27,2026-01-28,2026-01-31,2026-02-02
12821,20260127,6,4,5,3,3289.86,1862.37,700.2,2026-01-27,2026-01-29,2026-02-01,2026-02-03
12822,20260127,3,46,1,3,3794.76,2694.18,591.41,2026-01-27,2026-01-29,2026-02-01,2026-02-02
12823,20260127,11,25,5,5,2191.0,1112.05,435.05,2026-01-27,2026-01-28,2026-01-30,2026-02-01
12824,20260127,11,33,2,5,10238.45,7071.25,2293.72,2026-01-27,2026-01-29,2026-01-31,2026-02-01
12825,20260127,6,57,4,1,2241.3,1783.07,515.29,2026-01-27,2026-01-29,2026-02-01,2026-02-03
12826,20260127,11,32,5,2,5093.42,3579.64,1109.8,2026-01-27,2026-01-28,2026-01-31,2026-02-01
12827,20260127,3,37,4,3,7712.97,5751.57,1675.03,2026-01-27,2026-01-28,2026-01-30,2026-02-02
12828,20260127,9,3,3,3,3177.3,1610.25,589.34,2026-01-27,2026-01-29,2026-02-01,2026-02-03
12829,20260127,6,22,4,4,3786.4,1740.36,989.3,2026-01-27,2026-01-28,2026-02-04,2026-02-03
12830,20260127,11,55,3,3,31410.15,22371.12,4613.32,2026-01-27,2026-01-29,2026-02-01,2026-02-01
12831,20260127,4,50,3,4,3214.72,2169.64,620.36,2026-01-27,2026-01-28,2026-01-30,2026-02-02
12832,20260127,2,8,4,2,1208.42,733.44,331.27,2026-01-27,2026-01-30,2026-02-02,2026-02-01
12833,20260127,11,11,5,3,12389.19,9650.31,2645.64,2026-01-27,2026-01-30,2026-02-01,2026-02-01
12834,20260127,6,30,3,2,2356.22,1672.54,429.16,2026-01-27,2026-01-29,2026-02-01,2026-02-03
12835,20260127,9,19,2,4,4070.72,2132.96,771.61,2026-01-27,2026-01-28,2026-01-31,2026-02-03
12836,20260127,4,13,1,3,17358.54,14637.06,2595.66,2026-01-27,2026-01-29,2026-01-31,2026-02-02
12837,20260127,8,7,5,5,2615.5,1479.0,545.94,2026-01-27,2026-01-28,2026-01-31,2026-02-03
12838,20260127,8,8,1,4,2416.84,1466.88,362.12,2026-01-27,2026-01-28,2026-01-30,2026-02-03
12839,20260127,2,28,2,4,10939.72,6931.4,1887.64,2026-01-27,2026-01-28,2026-02-04,2026-02-01
12840,20260127,11,35,1,1,3249.61,2336.97,513.03,2026-01-27,2026-01-29,2026-01-31,2026-02-01
12841,20260127,7,23,3,4,3016.92,1767.08,487.63,2026-01-27,2026-01-29,2026-01-31,2026-02-03
12842,20260127,10,16,3,2,7800.64,6196.16,1321.86,2026-01-27,2026-01-28,2026-01-30,2026-02-02
12843,20260128,11,3,1,2,2118.2,1073.5,324.19,2026-01-28,2026-01-30,2026-02-02,2026-02-02
12844,20260128,9,52,2,1,8905.71,6891.69,1878.98,2026-01-28,2026-01-29,2026-01-31,2026-02-04
12845,20260128,9,48,3,2,2244.16,1530.38,412.51,2026-01-28,2026-01-29,2026-01-31,2026-02-04
12846,20260128,5,50,1,2,1607.36,1084.82,237.13,2026-01-28,2026-01-29,2026-02-01,2026-02-03
12847,20260128,4,12,2,3,13850.46,11351.37,2607.58,2026-01-28,2026-01-31,2026-02-03,2026-02-03
12848,20260128,4,7,3,2,1046.2,591.6,173.95,2026-01-28,2026-01-29,2026-02-02,2026-02-03
12849,20260128,2,23,3,3,2262.69,1325.31,374.17,2026-01-28,2026-02-02,2026-02-04,2026-02-02
12850,20260128,3,1,1,3,1041.12,657.21,156.18,2026-01-28,2026-01-29,2026-01-31,2026-02-03
12851,20260128,8,5,5,3,2369.91,1408.59,421.49,2026-01-28,2026-01-31,2026-02-03,2026-02-04
12852,20260128,4,55,3,1,10470.05,7457.04,1798.5,2026-01-28,2026-01-29,2026-02-01,2026-02-03
12853,20260128,4,5,2,2,1579.94,939.06,292.62,2026-01-28,2026-01-29,2026-02-05,2026-02-03
12854,20260128,4,44,3,4,7050.92,5276.04,1277.49,2026-01-28,2026-01-29,2026-02-01,2026-02-03
12855,20260128,2,55,3,1,10470.05,7457.04,1987.38,2026-01-28,2026-01-29,2026-02-02,2026-02-02
12856,20260128,6,34,2,4,3961.04,3085.88,735.66,2026-01-28,2026-02-02,2026-02-05,2026-02-04
12857,20260128,9,4,2,2,2193.24,1241.58,472.42,2026-01-28,2026-01-29,2026-02-01,2026-02-04
12858,20260128,3,13,3,4,23144.72,19516.08,4027.21,2026-01-28,2026-01-29,2026-02-02,2026-02-03
12859,20260128,2,20,4,2,1508.44,653.42,323.27,2026-01-28,2026-01-29,2026-01-31,2026-02-02
12860,20260128,2,9,2,2,2090.68,1316.2,417.76,2026-01-28,2026-01-29,2026-01-31,2026-02-02
12861,20260128,6,26,2,2,6061.74,3964.38,1107.24,2026-01-28,2026-01-29,2026-02-02,2026-02-04
12862,20260128,7,25,2,3,1314.6,667.23,255.96,2026-01-28,2026-01-29,2026-01-31,2026-02-04
12863,20260128,6,13,2,3,17358.54,14637.06,3205.06,2026-01-28,2026-01-29,2026-01-31,2026-02-04
12864,20260128,7,31,1,2,2164.68,1317.34,348.84,2026-01-28,2026-01-30,2026-02-01,2026-02-04
12865,20260128,12,18,1,3,6088.47,5406.75,934.65,2026-01-28,2026-01-29,2026-01-31,2026-02-04
12866,20260128,1,43,3,2,2938.26,1775.7,496.79,2026-01-28,2026-01-29,2026-01-31,2026-02-02
12867,20260128,10,44,5,5,8813.65,6595.05,1442.49,2026-01-28,2026-02-02,2026-02-05,2026-02-03
12868,20260128,9,27,2,4,7704.6,4987.24,1402.72,2026-01-28,2026-02-02,2026-02-06,2026-02-04
12869,20260128,12,20,5,5,3771.1,1633.55,726.62,2026-01-28,2026-01-30,2026-02-06,2026-02-04
12870,20260128,11,9,2,2,2090.68,1316.2,432.19,2026-01-28,2026-02-02,2026-02-04,2026-02-02
12871,20260128,4,12,5,1,4616.82,3783.79,977.51,2026-01-28,2026-01-30,2026-02-02,2026-02-03
12872,20260128,7,13,4,1,5786.18,4879.02,1574.46,2026-01-28,2026-01-29,2026-02-01,2026-02-04
12873,20260128,5,23,4,1,754.23,441.77,216.67,2026-01-28,2026-01-29,2026-01-31,2026-02-03
12874,20260128,5,37,2,3,7712.97,5751.57,1372.0,2026-01-28,2026-01-31,2026-02-03,2026-02-03
12875,20260128,2,22,1,2,1893.2,870.18,284.17,2026-01-28,2026-01-29,2026-01-31,2026-02-02
12876,20260128,11,3,2,5,5295.5,2683.75,940.04,2026-01-28,2026-01-29,2026-01-31,2026-02-02
12877,20260128,5,52,3,3,26717.13,20675.07,4983.33,2026-01-28,2026-01-30,2026-02-01,2026-02-03
12878,20260128,8,56,2,3,20056.2,15577.83,4178.02,2026-01-28,2026-01-29,2026-01-31,2026-02-04
12879,20260128,3,52,2,1,8905.71,6891.69,1633.93,2026-01-28,2026-01-30,2026-02-01,2026-02-03
12880,20260128,7,29,3,1,925.11,689.38,157.26,2026-01-28,2026-01-30,2026-02-02,2026-02-04
12881,20260128,12,9,1,4,4181.36,2632.4,602.39,2026-01-28,2026-01-29,2026-01-31,2026-02-04
12882,20260128,2,33,3,3,6143.07,4242.75,1122.23,2026-01-28,2026-01-30,2026-02-06,2026-02-02
12883,20260128,8,33,2,4,8190.76,5657.0,1547.02,2026-01-28,2026-01-29,2026-02-01,2026-02-04
12884,20260128,5,15,2,2,8519.92,6566.68,1465.95,2026-01-28,2026-01-29,2026-02-02,2026-02-03
12885,20260128,11,58,1,3,32499.69,23691.75,4416.18,2026-01-28,2026-01-29,2026-02-01,2026-02-02
12886,20260128,2,36,1,4,12734.16,9368.96,1706.94,2026-01-28,2026-01-31,2026-02-03,2026-02-02
12887,20260128,7,4,4,2,2193.24,1241.58,584.65,2026-01-28,2026-01-29,2026-01-31,2026-02-04
12888,20260128,2,29,3,1,925.11,689.38,142.24,2026-01-28,2026-01-29,2026-01-31,2026-02-02
12889,20260128,11,38,4,4,15363.76,11972.2,4188.84,2026-01-28,2026-01-29,2026-02-01,2026-02-02
12890,20260128,10,8,4,5,3021.05,1833.6,743.87,2026-01-28,2026-01-29,2026-01-31,2026-02-03
12891,20260128,8,47,2,2,2818.2,2066.5,570.04,2026-01-28,2026-01-29,2026-01-31,2026-02-04
12892,20260128,2,40,3,3,10187.73,7916.61,1472.21,2026-01-28,2026-01-29,2026-01-31,2026-02-02
12893,20260128,2,26,5,2,6061.74,3964.38,988.64,2026-01-28,2026-01-29,2026-02-01,2026-02-02
12894,20260128,1,5,3,5,3949.85,2347.65,585.55,2026-01-28,2026-01-29,2026-02-02,2026-02-02
12895,20260128,11,4,2,2,2193.24,1241.58,415.01,2026-01-28,2026-01-29,2026-01-31,2026-02-02
12896,20260128,11,45,1,3,5265.69,3410.82,739.07,2026-01-28,2026-01-30,2026-02-01,2026-02-02
12897,20260128,10,23,4,3,2262.69,1325.31,585.65,2026-01-28,2026-01-30,2026-02-02,2026-02-03
12898,20260128,7,22,2,3,2839.8,1305.27,537.77,2026-01-28,2026-01-30,2026-02-02,2026-02-04
12899,20260128,9,44,4,1,1762.73,1319.01,446.88,2026-01-28,2026-01-31,2026-02-04,2026-02-04
12900,20260128,6,19,4,5,5088.4,2666.2,1246.91,2026-01-28,2026-01-29,2026-01-31,2026-02-04
12901,20260128,9,15,1,3,12779.88,9850.02,2204.37,2026-01-28,2026-01-29,2026-02-01,2026-02-04
12902,20260128,9,45,1,1,1755.23,1136.94,300.77,2026-01-28,2026-01-29,2026-01-31,2026-02-04
12903,20260129,6,12,5,4,18467.28,15135.16,3418.83,2026-01-29,2026-01-31,2026-02-03,2026-02-05
12904,20260129,9,46,4,1,1264.92,898.06,285.27,2026-01-29,2026-02-01,2026-02-03,2026-02-05
12905,20260129,8,18,1,1,2029.49,1802.25,326.44,2026-01-29,2026-02-01,2026-02-03,2026-02-05
12906,20260129,5,14,5,1,3847.63,2984.18,795.31,2026-01-29,2026-01-30,2026-02-03,2026-02-04
12907,20260129,5,35,2,5,16248.05,11684.85,3428.65,2026-01-29,2026-02-01,2026-02-03,2026-02-04
12908,20260129,9,24,3,3,2539.62,1252.47,446.94,2026-01-29,2026-01-30,2026-02-01,2026-02-05
12909,20260129,8,9,2,4,4181.36,2632.4,822.23,2026-01-29,2026-01-30,2026-02-01,2026-02-05
12910,20260129,6,24,3,4,3386.16,1669.96,501.06,2026-01-29,2026-01-30,2026-02-01,2026-02-05
12911,20260129,1,25,1,3,1314.6,667.23,177.14,2026-01-29,2026-01-30,2026-02-01,2026-02-03
12912,20260129,10,31,2,4,4329.36,2634.68,782.63,2026-01-29,2026-01-31,2026-02-02,2026-02-04
12913,20260129,3,9,3,4,4181.36,2632.4,711.17,2026-01-29,2026-02-01,2026-02-04,2026-02-04
12914,20260129,2,36,1,3,9550.62,7026.72,1356.58,2026-01-29,2026-02-03,2026-02-05,2026-02-03
12915,20260129,12,54,5,4,12056.08,8523.36,2065.02,2026-01-29,2026-01-31,2026-02-02,2026-02-05
12916,20260129,1,39,1,5,12256.5,8415.7,1893.1,2026-01-29,2026-01-30,2026-02-02,2026-02-03
12917,20260129,10,23,1,1,754.23,441.77,113.12,2026-01-29,2026-01-30,2026-02-02,2026-02-04
12918,20260129,8,5,3,1,789.97,469.53,127.88,2026-01-29,2026-01-30,2026-02-02,2026-02-05
12919,20260129,12,11,1,4,16518.92,12867.08,2542.91,2026-01-29,2026-01-30,2026-02-01,2026-02-05
12920,20260129,6,23,3,4,3016.92,1767.08,486.94,2026-01-29,2026-01-30,2026-02-01,2026-02-05
12921,20260129,12,58,2,1,10833.23,7897.25,2239.91,2026-01-29,2026-01-31,2026-02-02,2026-02-05
12922,20260129,10,14,3,1,3847.63,2984.18,687.16,2026-01-29,2026-01-31,2026-02-04,2026-02-04
12923,20260129,3,52,3,1,8905.71,6891.69,1295.69,2026-01-29,2026-01-30,2026-02-01,2026-02-04
12924,20260129,2,15,4,5,21299.8,16416.7,5551.05,2026-01-29,2026-01-30,2026-02-02,2026-02-03
12925,20260129,1,27,1,4,7704.6,4987.24,1030.17,2026-01-29,2026-02-01,2026-02-03,2026-02-03
12926,20260129,5,3,2,5,5295.5,2683.75,1078.97,2026-01-29,2026-01-30,2026-02-01,2026-02-04
12927,20260129,8,12,1,3,13850.46,11351.37,2301.27,2026-01-29,2026-01-30,2026-02-03,2026-02-05
12928,20260129,12,9,3,3,3136.02,1974.3,492.79,2026-01-29,2026-01-30,2026-02-01,2026-02-05
12929,20260129,3,36,1,4,12734.16,9368.96,1810.48,2026-01-29,2026-01-30,2026-02-02,2026-02-04
12930,20260129,12,45,1,5,8776.15,5684.7,1419.83,2026-01-29,2026-01-30,2026-02-03,2026-02-05
12931,20260129,9,21,3,5,1714.05,906.65,265.08,2026-01-29,2026-01-30,2026-02-02,2026-02-05
12932,20260129,8,10,5,4,4840.2,3740.88,810.66,2026-01-29,2026-01-31,2026-02-02,2026-02-05
12933,20260129,10,31,4,1,1082.34,658.67,288.47,2026-01-29,2026-01-30,2026-02-01,2026-02-04
12934,20260129,8,57,2,1,2241.3,1783.07,392.55,2026-01-29,2026-01-30,2026-02-02,2026-02-05
12935,20260129,7,11,3,3,12389.19,9650.31,2152.3,2026-01-29,2026-01-30,2026-02-01,2026-02-05
12936,20260129,10,6,2,1,1448.26,721.58,288.17,2026-01-29,2026-01-30,2026-02-03,2026-02-04
12937,20260129,3,45,5,4,7020.92,4547.76,1521.39,2026-01-29,2026-02-01,2026-02-03,2026-02-04
12938,20260129,1,38,4,1,3840.94,2993.05,1035.88,2026-01-29,2026-01-31,2026-02-03,2026-02-03
12939,20260129,8,15,4,3,12779.88,9850.02,3059.43,2026-01-29,2026-01-30,2026-02-01,2026-02-05
12940,20260129,2,13,2,2,11572.36,9758.04,2472.81,2026-01-29,2026-01-30,2026-02-03,2026-02-03
12941,20260129,8,19,2,4,4070.72,2132.96,894.73,2026-01-29,2026-01-30,2026-02-03,2026-02-05
12942,20260129,5,10,1,5,6050.25,4676.1,917.01,2026-01-29,2026-01-30,2026-02-03,2026-02-04
12943,20260129,6,53,1,1,3013.4,2392.38,451.3,2026-01-29,2026-01-30,2026-02-02,2026-02-05
12944,20260129,2,20,2,2,1508.44,653.42,262.92,2026-01-29,2026-01-30,2026-02-01,2026-02-03
12945,20260129,12,3,5,1,1059.1,536.75,194.97,2026-01-29,2026-01-30,2026-02-03,2026-02-05
12946,20260129,4,25,4,5,2191.0,1112.05,502.6,2026-01-29,2026-01-30,2026-02-01,2026-02-04
12947,20260129,3,19,1,5,5088.4,2666.2,726.89,2026-01-29,2026-02-03,2026-02-06,2026-02-04
12948,20260129,4,45,4,5,8776.15,5684.7,2346.22,2026-01-29,2026-01-31,2026-02-02,2026-02-04
12949,20260129,3,52,4,4,35622.84,27566.76,8061.26,2026-01-29,2026-01-30,2026-02-06,2026-02-04
12950,20260129,1,12,1,4,18467.28,15135.16,3035.69,2026-01-29,2026-01-30,2026-02-01,2026-02-03
12951,20260129,4,35,5,2,6499.22,4673.94,1301.39,2026-01-29,2026-01-31,2026-02-03,2026-02-04
12952,20260129,10,32,4,5,12733.55,8949.1,2801.24,2026-01-29,2026-02-03,2026-02-06,2026-02-04
12953,20260130,3,43,5,2,2938.26,1775.7,617.04,2026-01-30,2026-01-31,2026-02-03,2026-02-05
12954,20260130,10,24,3,2,1693.08,834.98,319.51,2026-01-30,2026-01-31,2026-02-02,2026-02-05
12955,20260130,5,40,1,3,10187.73,7916.61,1466.57,2026-01-30,2026-01-31,2026-02-04,2026-02-05
12956,20260130,6,13,4,4,23144.72,19516.08,4934.71,2026-01-30,2026-01-31,2026-02-07,2026-02-06
12957,20260130,11,7,1,5,2615.5,1479.0,370.47,2026-01-30,2026-01-31,2026-02-02,2026-02-04
12958,20260130,4,32,4,3,7640.13,5369.46,1761.94,2026-01-30,2026-01-31,2026-02-02,2026-02-05
12959,20260130,10,50,1,3,2411.04,1627.23,393.48,2026-01-30,2026-01-31,2026-02-02,2026-02-05
12960,20260130,6,36,5,4,12734.16,9368.96,2553.73,2026-01-30,2026-02-01,2026-02-03,2026-02-06
12961,20260130,2,8,2,3,1812.63,1100.16,394.23,2026-01-30,2026-02-01,2026-02-03,2026-02-04
12962,20260130,12,10,4,1,1210.05,935.22,326.75,2026-01-30,2026-02-01,2026-02-03,2026-02-06
12963,20260130,1,34,4,5,4951.3,3857.35,1187.42,2026-01-30,2026-02-01,2026-02-03,2026-02-04
12964,20260130,4,21,1,1,342.81,181.33,53.31,2026-01-30,2026-02-02,2026-02-05,2026-02-05
12965,20260130,11,53,2,3,9040.2,7177.14,1911.33,2026-01-30,2026-02-02,2026-02-04,2026-02-04
12966,20260130,12,13,3,1,5786.18,4879.02,1052.92,2026-01-30,2026-01-31,2026-02-02,2026-02-06
12967,20260130,3,35,1,1,3249.61,2336.97,553.95,2026-01-30,2026-01-31,2026-02-02,2026-02-05
12968,20260130,7,26,3,5,15154.35,9910.95,2214.22,2026-01-30,2026-01-31,2026-02-02,2026-02-06
