OrderID,CostTypeID,Amount
10609,3,53.44
10609,4,75.02
10609,5,15.42
10610,1,178.87
10610,2,111.39
10610,3,74.48
10610,4,130.26
10610,5,27.55
10611,1,279.0
10611,2,149.83
10611,3,128.86
10611,4,196.9
10611,5,37.97
10612,1,444.67
10612,2,262.82
10612,3,192.06
10612,4,316.69
10612,5,74.65
10613,1,799.17
10613,2,443.44
10613,3,361.22
10613,4,593.31
10613,5,102.43
10614,1,80.49
10614,2,45.45
10614,3,31.15
10614,4,58.49
10614,5,10.25
10615,1,364.09
10615,2,202.47
10615,3,148.19
10615,4,250.31
10615,5,53.99
10616,1,323.31
10616,2,192.13
10616,3,131.67
10616,4,217.09
10616,5,43.87
10617,1,122.75
10617,2,74.88
10617,3,46.08
10617,4,78.79
10617,5,16.59
10618,1,625.51
10618,2,373.33
10618,3,300.4
10618,4,503.44
10618,5,87.79
10619,1,253.38
10619,2,135.38
10619,3,107.34
10619,4,172.71
10619,5,38.54
10620,1,72.23
10620,2,41.54
10620,3,32.21
10620,4,49.68
10620,5,11.26
10621,1,164.49
10621,2,108.18
10621,3,75.77
10621,4,132.46
10621,5,27.23
10622,1,210.06
10622,2,126.06
10622,3,94.81
10622,4,179.68
10622,5,30.23
10623,1,250.51
10623,2,139.31
10623,3,101.44
10623,4,181.35
10623,5,31.91
10624,1,789.64
10624,2,457.64
10624,3,301.91
10624,4,511.53
10624,5,104.57
10625,1,461.57
10625,2,261.51
10625,3,188.76
10625,4,302.49
10625,5,65.93
10626,1,522.91
10626,2,293.82
10626,3,233.23
10626,4,380.16
10626,5,70.53
10627,1,453.79
10627,2,228.22
10627,3,191.31
10627,4,271.74
10627,5,63.61
10628,1,20.7
10628,2,12.04
10628,3,9.38
10628,4,15.44
10628,5,2.89
10629,1,457.14
10629,2,233.24
10629,3,179.75
10629,4,289.83
10629,5,64.71
10630,1,22.84
10630,2,14.9
10630,3,10.99
10630,4,18.92
10630,5,3.73
10631,1,1026.45
10631,2,527.77
10631,3,454.01
10631,4,643.29
10631,5,126.87
10632,1,307.0
10632,2,169.02
10632,3,132.41
10632,4,211.47
10632,5,45.7
10633,1,651.07
10633,2,346.08
10633,3,250.4
10633,4,485.74
10633,5,92.42
10634,1,99.77
10634,2,49.39
10634,3,40.68
10634,4,62.27
10634,5,12.84
10635,1,1142.38
10635,2,621.29
10635,3,466.41
10635,4,799.44
10635,5,162.12
10636,1,1110.27
10636,2,635.9
10636,3,445.35
10636,4,679.02
10636,5,147.12
10637,1,513.59
10637,2,316.67
10637,3,229.81
10637,4,341.92
10637,5,80.26
10638,1,27.73
10638,2,14.43
10638,3,12.2
10638,4,17.89
10638,5,4.18
10639,1,86.44
10639,2,50.35
10639,3,35.23
10639,4,57.28
10639,5,12.24
10640,1,137.75
10640,2,84.87
10640,3,56.78
10640,4,89.83
10640,5,20.15
10641,1,76.17
10641,2,42.38
10641,3,27.78
10641,4,53.98
10641,5,10.5
10642,1,626.29
10642,2,381.56
10642,3,297.8
10642,4,475.79
10642,5,83.56
10643,1,586.15
10643,2,324.76
10643,3,278.28
10643,4,485.41
10643,5,89.77
10644,1,579.87
10644,2,366.15
10644,3,283.58
10644,4,487.59
10644,5,96.45
10645,1,151.36
10645,2,86.35
10645,3,73.83
10645,4,109.7
10645,5,22.78
10646,1,210.31
10646,2,134.4
10646,3,93.99
10646,4,157.4
10646,5,33.96
10647,1,336.91
10647,2,205.39
10647,3,148.7
10647,4,261.65
10647,5,49.48
10648,1,266.47
10648,2,170.78
10648,3,122.45
10648,4,200.95
10648,5,40.64
10649,1,78.98
10649,2,41.17
10649,3,31.48
10649,4,49.59
10649,5,10.79
10650,1,125.89
10650,2,81.17
10650,3,55.59
10650,4,95.86
10650,5,19.64
10651,1,180.04
10651,2,104.98
10651,3,87.74
10651,4,146.06
10651,5,25.67
10652,1,49.22
10652,2,31.03
10652,3,23.02
10652,4,35.38
10652,5,6.52
10653,1,181.58
10653,2,98.43
10653,3,78.41
10653,4,126.13
10653,5,26.45
10654,1,201.06
10654,2,105.62
10654,3,82.49
10654,4,142.28
10654,5,29.54
10655,1,715.43
10655,2,483.03
10655,3,351.86
10655,4,545.06
10655,5,112.03
10656,1,174.56
10656,2,107.62
10656,3,74.9
10656,4,110.87
10656,5,22.72
10657,1,93.81
10657,2,55.23
10657,3,47.01
10657,4,69.75
10657,5,13.85
10658,1,810.32
10658,2,449.93
10658,3,295.32
10658,4,581.55
10658,5,109.33
10659,1,83.98
10659,2,51.56
10659,3,35.54
10659,4,59.87
10659,5,12.23
10660,1,1119.2
10660,2,662.91
10660,3,511.95
10660,4,854.49
10660,5,169.45
10661,1,673.58
10661,2,394.64
10661,3,294.26
10661,4,442.0
10661,5,102.61
10662,1,435.28
10662,2,219.91
10662,3,165.85
10662,4,293.86
10662,5,51.94
10663,1,325.39
10663,2,178.75
10663,3,139.14
10663,4,215.91
10663,5,40.44
10664,1,270.12
10664,2,149.86
10664,3,113.54
10664,4,194.18
10664,5,35.3
10665,1,362.14
10665,2,174.71
10665,3,132.84
10665,4,241.52
10665,5,48.09
10666,1,119.36
10666,2,72.77
10666,3,55.01
10666,4,79.55
10666,5,17.18
10667,1,914.74
10667,2,454.55
10667,3,369.2
10667,4,598.53
10667,5,127.94
10668,1,1269.38
10668,2,622.8
10668,3,515.19
10668,4,765.31
10668,5,173.36
10669,1,953.05
10669,2,511.43
10669,3,401.61
10669,4,649.55
10669,5,138.04
10670,1,702.65
10670,2,390.63
10670,3,302.04
10670,4,467.53
10670,5,89.31
10671,1,509.23
10671,2,294.79
10671,3,222.81
10671,4,365.68
10671,5,70.63
10672,1,581.97
10672,2,298.51
10672,3,236.47
10672,4,412.08
10672,5,90.0
10673,1,227.29
10673,2,117.98
10673,3,90.76
10673,4,146.97
10673,5,31.24
10674,1,66.58
10674,2,35.42
10674,3,31.69
10674,4,52.69
10674,5,8.86
10675,1,300.07
10675,2,158.86
10675,3,111.3
10675,4,208.26
10675,5,36.7
10676,1,51.94
10676,2,31.29
10676,3,22.68
10676,4,38.72
10676,5,7.19
10677,1,756.46
10677,2,445.31
10677,3,320.6
10677,4,606.67
10677,5,114.29
10678,1,671.76
10678,2,382.86
10678,3,320.75
10678,4,556.18
10678,5,108.21
10679,1,1958.13
10679,2,951.33
10679,3,752.35
10679,4,1303.4
10679,5,269.71
10680,1,272.15
10680,2,133.81
10680,3,117.99
10680,4,183.58
10680,5,34.6
10681,1,366.49
10681,2,184.37
10681,3,139.76
10681,4,269.45
10681,5,51.64
10682,1,237.66
10682,2,128.21
10682,3,111.03
10682,4,157.24
10682,5,35.47
10683,1,374.15
10683,2,222.73
10683,3,168.7
10683,4,244.5
10683,5,56.32
10684,1,195.89
10684,2,117.23
10684,3,85.39
10684,4,165.09
10684,5,27.45
10685,1,975.53
10685,2,605.17
10685,3,416.46
10685,4,718.09
10685,5,127.44
10686,1,175.74
10686,2,96.55
10686,3,74.32
10686,4,118.17
10686,5,24.39
10687,1,145.27
10687,2,84.06
10687,3,56.95
10687,4,95.39
10687,5,19.33
10688,1,216.27
10688,2,130.84
10688,3,89.71
10688,4,164.22
10688,5,29.91
10689,1,603.31
10689,2,320.96
10689,3,259.21
10689,4,386.86
10689,5,74.94
10690,1,650.65
10690,2,351.06
10690,3,231.85
10690,4,388.88
10690,5,90.08
10691,1,185.33
10691,2,117.49
10691,3,82.33
10691,4,146.07
10691,5,26.75
10692,1,406.94
10692,2,229.35
10692,3,163.86
10692,4,291.03
10692,5,63.56
10693,1,1359.77
10693,2,790.83
10693,3,587.41
10693,4,996.86
10693,5,188.13
10694,1,253.36
10694,2,146.0
10694,3,124.44
10694,4,214.35
10694,5,38.39
10695,1,132.33
10695,2,78.98
10695,3,53.2
10695,4,85.59
10695,5,16.56
10696,1,791.96
10696,2,457.82
10696,3,346.08
10696,4,541.59
10696,5,107.57
10697,1,943.58
10697,2,510.97
10697,3,353.71
10697,4,619.34
10697,5,116.1
10698,1,775.77
10698,2,381.74
10698,3,311.99
10698,4,538.65
10698,5,107.12
10699,1,855.35
10699,2,450.56
10699,3,399.2
10699,4,621.34
10699,5,135.55
10700,1,1266.76
10700,2,719.01
10700,3,458.11
10700,4,911.41
10700,5,182.44
10701,1,546.01
10701,2,344.39
10701,3,263.35
10701,4,435.01
10701,5,89.81
10702,1,237.78
10702,2,161.26
10702,3,119.65
10702,4,189.28
10702,5,40.59
10703,1,352.98
10703,2,176.62
10703,3,133.11
10703,4,215.63
10703,5,45.54
10704,1,730.52
10704,2,464.8
10704,3,305.06
10704,4,559.3
10704,5,116.38
10705,1,157.85
10705,2,87.58
10705,3,64.4
10705,4,109.97
10705,5,20.46
10706,1,243.57
10706,2,139.39
10706,3,111.3
10706,4,178.76
10706,5,38.24
10707,1,2512.52
10707,2,1406.04
10707,3,1017.03
10707,4,1988.64
10707,5,410.81
10708,1,1075.49
10708,2,624.76
10708,3,541.15
10708,4,809.7
10708,5,182.11
10709,1,249.3
10709,2,140.58
10709,3,101.49
10709,4,163.22
10709,5,32.81
10710,1,67.85
10710,2,36.03
10710,3,29.58
10710,4,46.66
10710,5,8.64
10711,1,196.84
10711,2,107.15
10711,3,70.79
10711,4,137.7
10711,5,23.42
10712,1,145.7
10712,2,83.93
10712,3,66.99
10712,4,109.93
10712,5,20.82
10713,1,1435.43
10713,2,763.8
10713,3,576.26
10713,4,1032.29
10713,5,219.61
10714,1,2792.1
10714,2,1451.77
10714,3,1182.49
10714,4,1771.4
10714,5,406.45
10715,1,20.21
10715,2,12.43
10715,3,9.32
10715,4,13.96
10715,5,2.91
10716,1,339.21
10716,2,185.36
10716,3,137.89
10716,4,228.58
10716,5,53.69
10717,1,945.74
10717,2,528.42
10717,3,383.56
10717,4,667.63
10717,5,119.51
10718,1,192.23
10718,2,100.96
10718,3,71.81
10718,4,124.43
10718,5,27.5
10719,1,140.55
10719,2,89.79
10719,3,57.89
10719,4,114.69
10719,5,22.33
10720,1,263.76
10720,2,153.26
10720,3,126.24
10720,4,202.86
10720,5,37.95
10721,1,800.5
10721,2,444.16
10721,3,331.68
10721,4,568.53
10721,5,123.17
10722,1,227.52
10722,2,132.22
10722,3,99.82
10722,4,164.47
10722,5,32.34
10723,1,931.95
10723,2,566.43
10723,3,418.33
10723,4,609.11
10723,5,141.57
10724,1,198.49
10724,2,128.99
10724,3,96.71
10724,4,139.33
10724,5,32.13
10725,1,379.7
10725,2,199.82
10725,3,162.54
10725,4,251.46
10725,5,45.85
10726,1,485.15
10726,2,281.42
10726,3,223.9
10726,4,346.9
10726,5,64.62
10727,1,205.28
10727,2,125.76
10727,3,82.11
10727,4,135.86
10727,5,30.28
10728,1,343.12
10728,2,197.81
10728,3,138.12
10728,4,219.66
10728,5,43.99
10729,1,88.78
10729,2,56.33
10729,3,42.25
10729,4,63.83
10729,5,12.73
10730,1,606.63
10730,2,395.79
10730,3,256.24
10730,4,433.79
10730,5,84.88
10731,1,83.46
10731,2,47.42
10731,3,36.71
10731,4,64.75
10731,5,13.3
10732,1,95.88
10732,2,55.67
10732,3,49.04
10732,4,69.01
10732,5,14.76
10733,1,66.0
10733,2,38.71
10733,3,26.28
10733,4,49.72
10733,5,9.69
10734,1,271.14
10734,2,161.88
10734,3,106.53
10734,4,197.71
10734,5,34.79
10735,1,366.97
10735,2,206.43
10735,3,169.04
10735,4,287.26
10735,5,59.16
10736,1,593.83
10736,2,324.75
10736,3,250.96
10736,4,360.92
10736,5,78.59
10737,1,152.62
10737,2,81.57
10737,3,69.55
10737,4,97.73
10737,5,23.69
10738,1,391.87
10738,2,202.01
10738,3,166.09
10738,4,274.6
10738,5,51.18
10739,1,29.16
10739,2,17.42
10739,3,13.12
10739,4,20.55
10739,5,3.88
10740,1,386.64
10740,2,192.38
10740,3,160.22
10740,4,246.05
10740,5,50.73
10741,1,1379.73
10741,2,889.21
10741,3,710.77
10741,4,1073.34
10741,5,205.95
10742,1,2558.15
10742,2,1419.77
10742,3,1007.1
10742,4,1701.37
10742,5,379.27
10743,1,940.45
10743,2,549.05
10743,3,452.69
10743,4,698.15
10743,5,143.99
10744,1,1505.99
10744,2,939.27
10744,3,662.27
10744,4,1234.02
10744,5,232.59
10745,1,878.94
10745,2,498.33
10745,3,383.32
10745,4,721.41
10745,5,146.93
10746,1,720.38
10746,2,446.83
10746,3,357.8
10746,4,592.04
10746,5,114.75
10747,1,153.68
10747,2,93.93
10747,3,62.0
10747,4,122.4
10747,5,21.63
10748,1,297.97
10748,2,185.51
10748,3,137.94
10748,4,232.68
10748,5,42.6
10749,1,173.88
10749,2,108.94
10749,3,84.35
10749,4,125.5
10749,5,25.01
10750,1,249.09
10750,2,121.26
10750,3,106.25
10750,4,157.92
10750,5,30.64
10751,1,141.08
10751,2,91.09
10751,3,64.05
10751,4,112.08
10751,5,23.99
10752,1,372.95
10752,2,199.31
10752,3,148.62
10752,4,288.74
10752,5,55.77
10753,1,359.29
10753,2,208.52
10753,3,160.13
10753,4,280.94
10753,5,52.97
10754,1,531.03
10754,2,317.43
10754,3,243.66
10754,4,358.93
10754,5,82.28
10755,1,1026.77
10755,2,517.1
10755,3,422.19
10755,4,672.64
10755,5,152.05
10756,1,36.24
10756,2,22.45
10756,3,17.09
10756,4,26.53
10756,5,5.51
10757,1,2418.5
10757,2,1533.96
10757,3,1043.18
10757,4,2048.83
10757,5,397.2
10758,1,201.83
10758,2,120.01
10758,3,100.92
10758,4,168.56
10758,5,32.56
10759,1,256.03
10759,2,120.68
10759,3,96.22
10759,4,179.33
10759,5,31.87
10760,1,593.46
10760,2,364.62
10760,3,253.92
10760,4,450.86
10760,5,92.89
10761,1,236.74
10761,2,131.41
10761,3,104.73
10761,4,158.38
10761,5,33.03
10762,1,2018.35
10762,2,1190.54
10762,3,807.59
10762,4,1530.37
10762,5,306.46
10763,1,317.49
10763,2,201.62
10763,3,154.88
10763,4,267.44
10763,5,49.76
10764,1,4229.43
10764,2,2589.15
10764,3,1900.78
10764,4,2953.86
10764,5,592.64
10765,1,184.92
10765,2,107.5
10765,3,72.86
10765,4,119.45
10765,5,25.15
10766,1,319.16
10766,2,211.0
10766,3,145.21
10766,4,262.06
10766,5,49.3
10767,1,125.88
10767,2,71.02
10767,3,53.15
10767,4,91.4
10767,5,15.3
10768,1,480.74
10768,2,253.9
10768,3,176.77
10768,4,298.84
10768,5,70.96
10769,1,1326.52
10769,2,747.98
10769,3,556.41
10769,4,919.04
10769,5,176.98
10770,1,882.23
10770,2,491.42
10770,3,364.64
10770,4,620.66
10770,5,118.83
10771,1,204.38
10771,2,123.52
10771,3,94.51
10771,4,164.7
10771,5,27.67
10772,1,182.35
10772,2,119.98
10772,3,85.57
10772,4,137.61
10772,5,26.84
10773,1,742.56
10773,2,435.03
10773,3,340.34
10773,4,512.03
10773,5,99.51
10774,1,259.63
10774,2,148.64
10774,3,97.45
10774,4,172.47
10774,5,32.29
10775,1,418.66
10775,2,259.96
10775,3,184.57
10775,4,313.5
10775,5,62.33
10776,1,62.2
10776,2,39.34
10776,3,29.95
10776,4,49.79
10776,5,9.24
10777,1,1254.88
10777,2,690.43
10777,3,500.94
10777,4,797.91
10777,5,181.97
10778,1,479.27
10778,2,291.61
10778,3,196.56
10778,4,380.49
10778,5,71.48
10779,1,96.78
10779,2,52.77
10779,3,36.02
10779,4,60.01
10779,5,12.17
10780,1,287.57
10780,2,159.33
10780,3,128.71
10780,4,208.51
10780,5,40.43
10781,1,582.53
10781,2,316.59
10781,3,243.99
10781,4,420.86
10781,5,80.3
10782,1,1914.5
10782,2,963.67
10782,3,825.67
10782,4,1461.51
10782,5,288.37
10783,1,148.58
10783,2,80.98
10783,3,54.36
10783,4,94.67
10783,5,18.48
10784,1,195.0
10784,2,108.75
10784,3,78.47
10784,4,139.4
10784,5,27.11
10785,1,1948.77
10785,2,1102.24
10785,3,809.61
10785,4,1362.72
10785,5,263.51
10786,1,202.56
10786,2,118.53
10786,3,83.6
10786,4,145.59
10786,5,24.95
10787,1,108.88
10787,2,58.97
10787,3,44.91
10787,4,75.11
10787,5,13.69
10788,1,631.07
10788,2,314.12
10788,3,266.79
10788,4,408.59
10788,5,82.55
10789,1,48.77
10789,2,24.42
10789,3,21.57
10789,4,35.04
10789,5,6.69
10790,1,793.2
10790,2,396.14
10790,3,302.77
10790,4,514.74
10790,5,109.44
10791,1,673.43
10791,2,450.33
10791,3,287.16
10791,4,494.14
10791,5,106.15
10792,1,89.45
10792,2,48.99
10792,3,39.62
10792,4,60.87
10792,5,11.28
10793,1,35.71
10793,2,18.36
10793,3,15.27
10793,4,26.31
10793,5,5.3
10794,1,654.43
10794,2,379.93
10794,3,280.3
10794,4,482.42
10794,5,94.51
10795,1,3281.39
10795,2,1812.6
10795,3,1395.96
10795,4,2348.93
10795,5,417.03
10796,1,210.68
10796,2,120.45
10796,3,90.88
10796,4,130.51
10796,5,27.05
10797,1,623.82
10797,2,357.16
10797,3,278.94
10797,4,491.55
10797,5,83.31
10798,1,822.07
10798,2,435.01
10798,3,381.33
10798,4,631.14
10798,5,117.36
10799,1,950.68
10799,2,571.3
10799,3,445.31
10799,4,719.87
10799,5,149.9
10800,1,133.76
10800,2,76.16
10800,3,61.04
10800,4,89.37
10800,5,19.35
10801,1,66.79
10801,2,34.89
10801,3,27.06
10801,4,48.03
10801,5,9.43
10802,1,1316.26
10802,2,739.21
10802,3,599.54
10802,4,1015.57
10802,5,183.94
10803,1,17.08
10803,2,9.84
10803,3,7.18
10803,4,11.72
10803,5,2.71
10804,1,35.4
10804,2,17.21
10804,3,14.36
10804,4,24.49
10804,5,4.8
10805,1,984.68
10805,2,534.54
10805,3,382.64
10805,4,702.4
10805,5,127.55
10806,1,487.69
10806,2,331.24
10806,3,227.67
10806,4,362.91
10806,5,80.97
10807,1,361.76
10807,2,233.64
10807,3,164.72
10807,4,270.1
10807,5,54.02
10808,1,1451.09
10808,2,839.02
10808,3,532.99
10808,4,900.44
10808,5,194.77
10809,1,224.5
10809,2,119.6
10809,3,90.03
10809,4,145.04
10809,5,30.59
10810,1,144.86
10810,2,79.64
10810,3,61.85
10810,4,108.68
10810,5,18.81
10811,1,472.4
10811,2,278.87
10811,3,209.54
10811,4,305.26
10811,5,58.8
10812,1,262.07
10812,2,151.72
10812,3,121.29
10812,4,195.04
10812,5,39.55
10813,1,237.57
10813,2,130.3
10813,3,99.98
10813,4,172.08
10813,5,31.81
10814,1,272.16
10814,2,155.85
10814,3,118.88
10814,4,181.02
10814,5,37.15
10815,1,72.47
10815,2,37.53
10815,3,29.8
10815,4,49.41
10815,5,10.4
10816,1,129.38
10816,2,68.32
10816,3,52.43
10816,4,80.94
10816,5,18.13
10817,1,279.37
10817,2,158.47
10817,3,127.6
10817,4,207.87
10817,5,43.75
10818,1,125.34
10818,2,76.22
10818,3,53.03
10818,4,103.61
10818,5,18.47
10819,1,127.52
10819,2,73.9
10819,3,58.81
10819,4,90.61
10819,5,17.23
10820,1,102.55
10820,2,68.54
10820,3,46.41
10820,4,79.69
10820,5,15.99
10821,1,64.82
10821,2,37.2
10821,3,24.16
10821,4,41.87
10821,5,8.35
10822,1,150.69
10822,2,102.98
10822,3,71.49
10822,4,115.39
10822,5,21.63
10823,1,149.11
10823,2,81.61
10823,3,69.84
10823,4,116.73
10823,5,21.0
10824,1,230.36
10824,2,135.61
10824,3,94.86
10824,4,168.49
10824,5,32.39
10825,1,2187.59
10825,2,1192.94
10825,3,1073.07
10825,4,1805.28
10825,5,337.27
10826,1,91.4
10826,2,58.07
10826,3,45.52
10826,4,71.44
10826,5,13.43
10827,1,100.94
10827,2,61.77
10827,3,51.1
10827,4,84.24
10827,5,15.71
10828,1,1042.44
10828,2,497.5
10828,3,421.7
10828,4,659.86
10828,5,146.16
10829,1,668.77
10829,2,420.04
10829,3,322.09
10829,4,559.91
10829,5,108.42
10830,1,102.38
10830,2,69.33
10830,3,46.89
10830,4,77.36
10830,5,17.31
10831,1,337.39
10831,2,208.02
10831,3,129.28
10831,4,231.15
10831,5,48.19
10832,1,240.18
10832,2,129.91
10832,3,95.19
10832,4,175.14
10832,5,29.84
10833,1,468.4
10833,2,278.31
10833,3,195.48
10833,4,322.63
10833,5,71.47
10834,1,299.71
10834,2,151.97
10834,3,111.15
10834,4,186.49
10834,5,39.52
10835,1,353.51
10835,2,203.97
10835,3,153.94
10835,4,252.19
10835,5,57.39
10836,1,400.46
10836,2,238.03
10836,3,174.62
10836,4,278.18
10836,5,56.3
10837,1,115.2
10837,2,64.89
10837,3,46.3
10837,4,86.97
10837,5,15.1
10838,1,135.34
10838,2,67.45
10838,3,49.38
10838,4,95.34
10838,5,19.76
10839,1,100.47
10839,2,57.59
10839,3,45.91
10839,4,73.64
10839,5,13.75
10840,1,160.56
10840,2,97.93
10840,3,67.88
10840,4,109.08
10840,5,22.68
10841,1,189.89
10841,2,115.6
10841,3,88.03
10841,4,136.83
10841,5,28.74
10842,1,326.55
10842,2,208.3
10842,3,149.16
10842,4,243.26
10842,5,54.26
10843,1,389.04
10843,2,213.29
10843,3,140.7
10843,4,244.58
10843,5,48.35
10844,1,102.77
10844,2,55.18
10844,3,38.85
10844,4,76.85
10844,5,14.46
10845,1,60.49
10845,2,34.95
10845,3,27.06
10845,4,38.51
10845,5,7.96
10846,1,116.08
10846,2,59.41
10846,3,49.58
10846,4,84.71
10846,5,15.29
10847,1,252.05
10847,2,137.05
10847,3,107.06
10847,4,180.03
10847,5,32.48
10848,1,229.95
10848,2,137.47
10848,3,100.08
10848,4,167.19
10848,5,30.57
10849,1,1001.34
10849,2,602.85
10849,3,403.82
10849,4,758.36
10849,5,147.62
10850,1,320.67
10850,2,169.91
10850,3,145.34
10850,4,215.52
10850,5,48.8
10851,1,38.95
10851,2,20.04
10851,3,16.54
10851,4,29.41
10851,5,5.67
10852,1,170.33
10852,2,103.0
10852,3,68.83
10852,4,113.4
10852,5,23.59
10853,1,371.25
10853,2,247.84
10853,3,179.6
10853,4,283.8
10853,5,62.71
10854,1,154.59
10854,2,91.24
10854,3,65.24
10854,4,125.75
10854,5,23.11
10855,1,1676.91
10855,2,887.97
10855,3,766.38
10855,4,1113.62
10855,5,229.85
10856,1,291.74
10856,2,162.21
10856,3,109.79
10856,4,202.81
10856,5,34.49
10857,1,468.44
10857,2,249.75
10857,3,173.49
10857,4,338.77
10857,5,61.43
10858,1,976.69
10858,2,572.55
10858,3,454.92
10858,4,784.68
10858,5,138.87
10859,1,84.52
10859,2,56.59
10859,3,37.08
10859,4,66.35
10859,5,12.18
10860,1,1267.02
10860,2,738.81
10860,3,560.05
10860,4,862.78
10860,5,173.95
10861,1,671.7
10861,2,457.28
10861,3,328.72
10861,4,482.19
10861,5,114.17
10862,1,28.25
10862,2,16.43
10862,3,13.75
10862,4,23.41
10862,5,4.35
10863,1,149.53
10863,2,77.55
10863,3,64.13
10863,4,90.34
10863,5,21.21
10864,1,111.35
10864,2,57.51
10864,3,44.3
10864,4,71.23
10864,5,13.62
10865,1,166.21
10865,2,96.79
10865,3,68.05
10865,4,107.37
10865,5,22.75
10866,1,153.53
10866,2,83.23
10866,3,59.26
10866,4,115.67
10866,5,21.67
10867,1,237.47
10867,2,136.7
10867,3,103.42
10867,4,164.18
10867,5,33.17
10868,1,2343.34
10868,2,1202.16
10868,3,889.16
10868,4,1621.73
10868,5,333.93
10869,1,78.27
10869,2,38.72
10869,3,31.29
10869,4,57.26
10869,5,10.23
10870,1,444.07
10870,2,270.92
10870,3,209.14
10870,4,338.48
10870,5,68.02
10871,1,74.24
10871,2,36.26
10871,3,29.95
10871,4,44.74
10871,5,10.15
10872,1,538.66
10872,2,355.96
10872,3,226.51
10872,4,381.08
10872,5,80.01
10873,1,121.26
10873,2,73.62
10873,3,55.67
10873,4,101.91
10873,5,18.15
10874,1,240.24
10874,2,144.51
10874,3,120.23
10874,4,199.67
10874,5,35.64
10875,1,193.16
10875,2,109.5
10875,3,93.73
10875,4,150.06
10875,5,28.15
10876,1,76.2
10876,2,41.9
10876,3,32.59
10876,4,50.05
10876,5,10.77
10877,1,547.49
10877,2,331.83
10877,3,226.26
10877,4,389.73
10877,5,79.37
10878,1,165.56
10878,2,93.63
10878,3,70.73
10878,4,124.27
10878,5,22.3
10879,1,378.19
10879,2,214.76
10879,3,182.5
10879,4,260.93
10879,5,59.64
10880,1,544.46
10880,2,299.93
10880,3,205.79
10880,4,353.72
10880,5,67.35
10881,1,1444.9
10881,2,803.04
10881,3,641.19
10881,4,1126.89
10881,5,211.3
10882,1,970.04
10882,2,556.94
10882,3,383.04
10882,4,630.22
10882,5,132.06
10883,1,1342.71
10883,2,800.38
10883,3,590.48
10883,4,965.32
10883,5,210.76
10884,1,742.22
10884,2,394.42
10884,3,316.36
10884,4,471.54
10884,5,92.64
10885,1,388.25
10885,2,224.95
10885,3,162.33
10885,4,310.34
10885,5,52.58
10886,1,489.1
10886,2,285.32
10886,3,191.04
10886,4,318.71
10886,5,71.99
10887,1,1032.73
10887,2,598.12
10887,3,427.59
10887,4,672.87
10887,5,137.14
10888,1,76.24
10888,2,42.75
10888,3,31.39
10888,4,55.61
10888,5,10.18
10889,1,160.14
10889,2,80.67
10889,3,65.22
10889,4,104.63
10889,5,19.82
10890,1,427.32
10890,2,218.51
10890,3,172.42
10890,4,252.97
10890,5,59.48
10891,1,259.8
10891,2,136.51
10891,3,91.59
10891,4,176.65
10891,5,32.17
10892,1,146.72
10892,2,84.87
10892,3,60.56
10892,4,103.87
10892,5,21.12
10893,1,66.05
10893,2,34.44
10893,3,24.35
10893,4,42.69
10893,5,9.01
10894,1,163.74
10894,2,104.67
10894,3,70.8
10894,4,115.59
10894,5,24.67
10895,1,260.94
10895,2,147.2
10895,3,121.06
10895,4,199.2
10895,5,40.42
10896,1,645.9
10896,2,328.32
10896,3,246.79
10896,4,411.49
10896,5,91.2
10897,1,47.93
10897,2,26.5
10897,3,20.54
10897,4,32.95
10897,5,6.39
10898,1,350.5
10898,2,227.86
10898,3,168.84
10898,4,277.73
10898,5,54.76
10899,1,150.74
10899,2,80.87
10899,3,57.15
10899,4,88.46
10899,5,18.79
10900,1,825.14
10900,2,521.01
10900,3,376.34
10900,4,610.39
10900,5,134.28
10901,1,180.22
10901,2,119.19
10901,3,90.93
10901,4,133.07
10901,5,30.75
10902,1,694.17
10902,2,417.13
10902,3,313.3
10902,4,557.21
10902,5,109.25
10903,1,128.04
10903,2,82.78
10903,3,60.92
10903,4,99.07
10903,5,19.89
10904,1,717.0
10904,2,377.24
10904,3,299.71
10904,4,471.35
10904,5,96.33
10905,1,158.4
10905,2,89.44
10905,3,66.73
10905,4,117.04
10905,5,23.58
10906,1,616.57
10906,2,363.54
10906,3,229.6
10906,4,384.9
10906,5,90.79
10907,1,146.33
10907,2,88.91
10907,3,62.74
10907,4,94.46
10907,5,21.61
10908,1,216.81
10908,2,125.68
10908,3,89.91
10908,4,161.53
10908,5,28.72
10909,1,633.71
10909,2,356.83
10909,3,275.83
10909,4,489.57
10909,5,96.51
10910,1,176.65
10910,2,105.08
10910,3,83.55
10910,4,128.21
10910,5,27.14
10911,1,544.94
10911,2,334.23
10911,3,214.39
10911,4,351.21
10911,5,85.29
10912,1,1267.15
10912,2,684.89
10912,3,579.93
10912,4,931.0
10912,5,196.21
10913,1,324.26
10913,2,210.74
10913,3,147.05
10913,4,247.3
10913,5,50.02
10914,1,219.26
10914,2,120.59
10914,3,86.85
10914,4,135.25
10914,5,31.1
10915,1,21.27
10915,2,10.82
10915,3,9.03
10915,4,14.3
10915,5,2.93
10916,1,216.08
10916,2,108.36
10916,3,91.43
10916,4,132.27
10916,5,26.37
10917,1,705.34
10917,2,398.89
10917,3,299.13
10917,4,544.61
10917,5,117.98
10918,1,1790.59
10918,2,1034.55
